snapshot,case_id,branch,source_dataset,D,H,W,vx,vy,vz,ct_path_resolved
preprocessed,16c3709a90,normal,RSNA-Normal,31,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16c3709a90.nii.gz
preprocessed,16c9176553,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.1024932861328125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16c9176553.nii.gz
preprocessed,16d9e750e6,normal,RSNA-Normal,36,512,512,0.44921875,0.44921875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16d9e750e6.nii.gz
preprocessed,16dd9ba15d,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16dd9ba15d.nii.gz
preprocessed,16f2f0bd2c,normal,RSNA-Normal,36,512,512,0.478515625,0.478515625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f2f0bd2c.nii.gz
preprocessed,16f4eeab85,normal,RSNA-Normal,38,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f4eeab85.nii.gz
preprocessed,16f91e916d,normal,RSNA-Normal,35,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/16f91e916d.nii.gz
preprocessed,17aefcbe1d,normal,RSNA-Normal,33,512,512,0.46875,0.46875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17aefcbe1d.nii.gz
preprocessed,17b4d12a13,normal,RSNA-Normal,31,512,512,0.400390625,0.400390625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17b4d12a13.nii.gz
preprocessed,17b9b6fd56,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17b9b6fd56.nii.gz
preprocessed,17bde3831f,normal,RSNA-Normal,32,512,512,0.4140625,0.4140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17bde3831f.nii.gz
preprocessed,17ca5f7b3e,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.054025650024414,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17ca5f7b3e.nii.gz
preprocessed,17d3e7eb27,normal,RSNA-Normal,33,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17d3e7eb27.nii.gz
preprocessed,17d443d796,normal,RSNA-Normal,34,512,512,0.412109375,0.412109375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17d443d796.nii.gz
preprocessed,17e28ad4c9,normal,RSNA-Normal,33,512,512,0.470703125,0.470703125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e28ad4c9.nii.gz
preprocessed,17e605ef60,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e605ef60.nii.gz
preprocessed,17e7c660b8,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.059487342834473,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17e7c660b8.nii.gz
preprocessed,17f87147e0,normal,RSNA-Normal,33,512,512,0.45703125,0.45703125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/17f87147e0.nii.gz
preprocessed,18b04ec486,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b04ec486.nii.gz
preprocessed,18b06790d0,normal,RSNA-Normal,35,512,512,0.455078125,0.455078125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b06790d0.nii.gz
preprocessed,18b0ea1a4a,normal,RSNA-Normal,30,512,512,0.384765625,0.384765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18b0ea1a4a.nii.gz
preprocessed,18c4793d84,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18c4793d84.nii.gz
preprocessed,18cb5ab469,normal,RSNA-Normal,37,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18cb5ab469.nii.gz
preprocessed,18cf6576fd,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.009538650512695,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18cf6576fd.nii.gz
preprocessed,18d2508766,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,4.999998092651367,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18d2508766.nii.gz
preprocessed,18d60648a6,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18d60648a6.nii.gz
preprocessed,18dec11fac,normal,RSNA-Normal,29,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18dec11fac.nii.gz
preprocessed,18e9d64f71,normal,RSNA-Normal,41,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18e9d64f71.nii.gz
preprocessed,18eb7d818b,normal,RSNA-Normal,33,512,512,0.447265625,0.447265625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18eb7d818b.nii.gz
preprocessed,18f0d6194d,normal,RSNA-Normal,33,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18f0d6194d.nii.gz
preprocessed,18f50f2a5e,normal,RSNA-Normal,33,512,512,0.423828125,0.423828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18f50f2a5e.nii.gz
preprocessed,18faba5e0c,normal,RSNA-Normal,35,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/18faba5e0c.nii.gz
preprocessed,19a400a1d3,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/19a400a1d3.nii.gz
preprocessed,19a81d7255,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/19a81d7255.nii.gz
preprocessed,19abc424cc,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/19abc424cc.nii.gz
preprocessed,19c6598ccc,normal,RSNA-Normal,33,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/19c6598ccc.nii.gz
preprocessed,19cab302de,normal,RSNA-Normal,30,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/19cab302de.nii.gz
preprocessed,1a14343982,normal,RSNA-Normal,36,512,512,0.451171875,0.451171875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a14343982.nii.gz
preprocessed,1a18f7efa2,normal,RSNA-Normal,32,512,512,0.439453125,0.439453125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a18f7efa2.nii.gz
preprocessed,1a33d8d099,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0225605964660645,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a33d8d099.nii.gz
preprocessed,1a341ec405,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a341ec405.nii.gz
preprocessed,1a3609c5be,normal,RSNA-Normal,37,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a3609c5be.nii.gz
preprocessed,1a3814808d,normal,RSNA-Normal,31,512,512,0.416015625,0.416015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a3814808d.nii.gz
preprocessed,1a44c511a0,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a44c511a0.nii.gz
preprocessed,1a4678822f,normal,RSNA-Normal,33,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a4678822f.nii.gz
preprocessed,1a467e8a13,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a467e8a13.nii.gz
preprocessed,1a4923ec37,normal,RSNA-Normal,31,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a4923ec37.nii.gz
preprocessed,1a5751031d,normal,RSNA-Normal,34,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a5751031d.nii.gz
preprocessed,1a5778261b,normal,RSNA-Normal,34,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a5778261b.nii.gz
preprocessed,1a59e0db63,normal,RSNA-Normal,29,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a59e0db63.nii.gz
preprocessed,1a63eecc3d,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a63eecc3d.nii.gz
preprocessed,1a6792dd0b,normal,RSNA-Normal,34,512,512,0.47265625,0.47265625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a6792dd0b.nii.gz
preprocessed,1a7c7ecd50,normal,RSNA-Normal,34,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a7c7ecd50.nii.gz
preprocessed,1a8a13c728,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a8a13c728.nii.gz
preprocessed,1a9a481592,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1a9a481592.nii.gz
preprocessed,1aa3d4fa6c,normal,RSNA-Normal,34,512,512,0.41015625,0.41015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1aa3d4fa6c.nii.gz
preprocessed,1ab1af4225,normal,RSNA-Normal,32,512,512,0.404296875,0.404296875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1ab1af4225.nii.gz
preprocessed,1ac8e73ca8,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1ac8e73ca8.nii.gz
preprocessed,1b31576e8c,normal,RSNA-Normal,34,512,512,0.421875,0.421875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b31576e8c.nii.gz
preprocessed,1b42f16ffc,normal,RSNA-Normal,33,512,512,0.44140625,0.44140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b42f16ffc.nii.gz
preprocessed,1b45c2621b,normal,RSNA-Normal,37,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b45c2621b.nii.gz
preprocessed,1b5e6f6a5c,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0150146484375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b5e6f6a5c.nii.gz
preprocessed,1b68c1ba74,normal,RSNA-Normal,34,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b68c1ba74.nii.gz
preprocessed,1b6951d4ef,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.0172271728515625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b6951d4ef.nii.gz
preprocessed,1b6c0761d1,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.09373140335083,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b6c0761d1.nii.gz
preprocessed,1b6f933f55,normal,RSNA-Normal,32,512,512,0.44140625,0.44140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b6f933f55.nii.gz
preprocessed,1b8a025ee7,normal,RSNA-Normal,36,512,512,0.453125,0.453125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b8a025ee7.nii.gz
preprocessed,1b8ac8435f,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.142452716827393,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b8ac8435f.nii.gz
preprocessed,1b8cc3802f,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b8cc3802f.nii.gz
preprocessed,1b8e021a8b,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b8e021a8b.nii.gz
preprocessed,1b91188756,normal,RSNA-Normal,34,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1b91188756.nii.gz
preprocessed,1ba071c455,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1ba071c455.nii.gz
preprocessed,1ba376fedc,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1ba376fedc.nii.gz
preprocessed,1bc47897b3,normal,RSNA-Normal,30,512,512,0.423828125,0.423828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bc47897b3.nii.gz
preprocessed,1bc8566455,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.085014820098877,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bc8566455.nii.gz
preprocessed,1bcab0be02,normal,RSNA-Normal,36,512,512,0.458984375,0.458984375,4.999998092651367,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bcab0be02.nii.gz
preprocessed,1be25102f7,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1be25102f7.nii.gz
preprocessed,1bee211f2a,normal,RSNA-Normal,30,512,512,0.419921875,0.419921875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bee211f2a.nii.gz
preprocessed,1bf6468f63,normal,RSNA-Normal,34,512,512,0.41796875,0.41796875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bf6468f63.nii.gz
preprocessed,1bf94b3125,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bf94b3125.nii.gz
preprocessed,1bf9be3f55,normal,RSNA-Normal,32,512,512,0.43359375,0.43359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1bf9be3f55.nii.gz
preprocessed,1c08de4a8a,normal,RSNA-Normal,29,512,512,0.41015625,0.41015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c08de4a8a.nii.gz
preprocessed,1c272ea70c,normal,RSNA-Normal,29,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c272ea70c.nii.gz
preprocessed,1c2b008a03,normal,RSNA-Normal,31,512,512,0.43359375,0.43359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c2b008a03.nii.gz
preprocessed,1c36a52f73,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c36a52f73.nii.gz
preprocessed,1c408dbb30,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c408dbb30.nii.gz
preprocessed,1c4f7f9de5,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c4f7f9de5.nii.gz
preprocessed,1c52b630ce,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c52b630ce.nii.gz
preprocessed,1c5a60af16,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.023689270019531,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c5a60af16.nii.gz
preprocessed,1c64f41611,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c64f41611.nii.gz
preprocessed,1c6883c138,normal,RSNA-Normal,37,512,512,0.4609375,0.4609375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c6883c138.nii.gz
preprocessed,1c6c035023,normal,RSNA-Normal,40,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c6c035023.nii.gz
preprocessed,1c78e8dd92,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.023689270019531,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c78e8dd92.nii.gz
preprocessed,1c7b3d0bea,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c7b3d0bea.nii.gz
preprocessed,1c812a602f,normal,RSNA-Normal,38,512,512,0.458984375,0.458984375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c812a602f.nii.gz
preprocessed,1c8ae2fbc4,normal,RSNA-Normal,30,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c8ae2fbc4.nii.gz
preprocessed,1c94676039,normal,RSNA-Normal,33,512,512,0.416015625,0.416015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c94676039.nii.gz
preprocessed,1c9fe6c268,normal,RSNA-Normal,32,512,512,0.408203125,0.408203125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1c9fe6c268.nii.gz
preprocessed,1cad839c93,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0699543952941895,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cad839c93.nii.gz
preprocessed,1cafa44228,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cafa44228.nii.gz
preprocessed,1cb3e7d775,normal,RSNA-Normal,34,512,512,0.46484375,0.46484375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cb3e7d775.nii.gz
preprocessed,1cb4ab7053,normal,RSNA-Normal,31,512,512,0.41015625,0.41015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cb4ab7053.nii.gz
preprocessed,1cbdc5d074,normal,RSNA-Normal,37,512,512,0.451171875,0.451171875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cbdc5d074.nii.gz
preprocessed,1cc652362e,normal,RSNA-Normal,36,512,512,0.4882810115814209,0.4882810115814209,4.009899616241455,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cc652362e.nii.gz
preprocessed,1cdd36cc55,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.17626428604126,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cdd36cc55.nii.gz
preprocessed,1cecd705de,normal,RSNA-Normal,33,512,512,0.41796875,0.41796875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cecd705de.nii.gz
preprocessed,1cf2e899ed,normal,RSNA-Normal,32,512,512,0.416015625,0.416015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cf2e899ed.nii.gz
preprocessed,1cf37f4581,normal,RSNA-Normal,29,512,512,0.408203125,0.408203125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cf37f4581.nii.gz
preprocessed,1cf3ca8213,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.176264762878418,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cf3ca8213.nii.gz
preprocessed,1cfc1b3043,normal,RSNA-Normal,29,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cfc1b3043.nii.gz
preprocessed,1cff5ac4b6,normal,RSNA-Normal,31,512,512,0.421875,0.421875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1cff5ac4b6.nii.gz
preprocessed,1d00a40fbd,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.000000476837158,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1d00a40fbd.nii.gz
preprocessed,1d1d04e2f0,normal,RSNA-Normal,34,512,512,0.43359375,0.43359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Preprocessed/Normal Scans/ct_scans/1d1d04e2f0.nii.gz
