snapshot,case_id,branch,source_dataset,D,H,W,vx,vy,vz,ct_path_resolved
raw,14cebedb7c,normal,RSNA-Normal,32,512,512,0.474609375,0.474609375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14cebedb7c.nii.gz
raw,14cf814a21,normal,RSNA-Normal,36,512,512,0.4882810115814209,0.4882810115814209,3.920361280441284,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14cf814a21.nii.gz
raw,14d58a12cd,normal,RSNA-Normal,34,512,512,0.3984375,0.3984375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14d58a12cd.nii.gz
raw,14dac095d2,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14dac095d2.nii.gz
raw,14e76f2c4f,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.17626428604126,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14e76f2c4f.nii.gz
raw,14f2a765cc,normal,RSNA-Normal,32,512,512,0.41796875,0.41796875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/14f2a765cc.nii.gz
raw,15a6628a3e,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.062483310699463,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15a6628a3e.nii.gz
raw,15aec386ad,normal,RSNA-Normal,33,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15aec386ad.nii.gz
raw,15b0573972,normal,RSNA-Normal,36,512,512,0.4453125,0.4453125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15b0573972.nii.gz
raw,15b3068978,normal,RSNA-Normal,38,512,512,0.609375,0.609375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15b3068978.nii.gz
raw,15b6275d6c,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,3.983487129211426,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15b6275d6c.nii.gz
raw,15b9e20ca4,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15b9e20ca4.nii.gz
raw,15c3dd58c7,normal,RSNA-Normal,31,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15c3dd58c7.nii.gz
raw,15c812d828,normal,RSNA-Normal,33,512,512,0.4140625,0.4140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15c812d828.nii.gz
raw,15cb2f1c80,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15cb2f1c80.nii.gz
raw,15ddc2c20f,normal,RSNA-Normal,35,512,512,0.48046875,0.48046875,4.999998092651367,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15ddc2c20f.nii.gz
raw,15f30cfd7b,normal,RSNA-Normal,35,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15f30cfd7b.nii.gz
raw,15fcbe8379,normal,RSNA-Normal,32,512,512,0.400390625,0.400390625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15fcbe8379.nii.gz
raw,15fd5ebe3a,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/15fd5ebe3a.nii.gz
raw,16a2354f75,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16a2354f75.nii.gz
raw,16a4b2f43e,normal,RSNA-Normal,36,512,512,0.4882810115814209,0.4882810115814209,3.884657144546509,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16a4b2f43e.nii.gz
raw,16acd6de40,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16acd6de40.nii.gz
raw,16b40e0ecf,normal,RSNA-Normal,36,512,512,0.443359375,0.443359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16b40e0ecf.nii.gz
raw,16c3709a90,normal,RSNA-Normal,31,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16c3709a90.nii.gz
raw,16c9176553,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.1024932861328125,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16c9176553.nii.gz
raw,16d9e750e6,normal,RSNA-Normal,36,512,512,0.44921875,0.44921875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16d9e750e6.nii.gz
raw,16dd9ba15d,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16dd9ba15d.nii.gz
raw,16f2f0bd2c,normal,RSNA-Normal,36,512,512,0.478515625,0.478515625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16f2f0bd2c.nii.gz
raw,16f4eeab85,normal,RSNA-Normal,38,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16f4eeab85.nii.gz
raw,16f91e916d,normal,RSNA-Normal,35,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/16f91e916d.nii.gz
raw,17aefcbe1d,normal,RSNA-Normal,33,512,512,0.46875,0.46875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17aefcbe1d.nii.gz
raw,17b4d12a13,normal,RSNA-Normal,31,512,512,0.400390625,0.400390625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17b4d12a13.nii.gz
raw,17b9b6fd56,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17b9b6fd56.nii.gz
raw,17bde3831f,normal,RSNA-Normal,32,512,512,0.4140625,0.4140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17bde3831f.nii.gz
raw,17ca5f7b3e,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.054025650024414,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17ca5f7b3e.nii.gz
raw,17d3e7eb27,normal,RSNA-Normal,44,512,512,0.4882810115814209,0.4882810115814209,3.7403721809387207,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17d3e7eb27.nii.gz
raw,17d443d796,normal,RSNA-Normal,34,512,512,0.412109375,0.412109375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17d443d796.nii.gz
raw,17e28ad4c9,normal,RSNA-Normal,33,512,512,0.470703125,0.470703125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17e28ad4c9.nii.gz
raw,17e605ef60,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,3.9743590354919434,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17e605ef60.nii.gz
raw,17e7c660b8,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.059487342834473,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17e7c660b8.nii.gz
raw,17f87147e0,normal,RSNA-Normal,33,512,512,0.45703125,0.45703125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/17f87147e0.nii.gz
raw,18b04ec486,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18b04ec486.nii.gz
raw,18b06790d0,normal,RSNA-Normal,35,512,512,0.455078125,0.455078125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18b06790d0.nii.gz
raw,18b0ea1a4a,normal,RSNA-Normal,30,512,512,0.384765625,0.384765625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18b0ea1a4a.nii.gz
raw,18c4793d84,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,3.9743590354919434,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18c4793d84.nii.gz
raw,18cb5ab469,normal,RSNA-Normal,37,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18cb5ab469.nii.gz
raw,18cf6576fd,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.009538650512695,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18cf6576fd.nii.gz
raw,18d2508766,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,4.999998092651367,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18d2508766.nii.gz
raw,18d60648a6,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18d60648a6.nii.gz
raw,18dec11fac,normal,RSNA-Normal,29,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18dec11fac.nii.gz
raw,18e9d64f71,normal,RSNA-Normal,41,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18e9d64f71.nii.gz
raw,18eb7d818b,normal,RSNA-Normal,33,512,512,0.447265625,0.447265625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18eb7d818b.nii.gz
raw,18f0d6194d,normal,RSNA-Normal,44,512,512,0.4882810115814209,0.4882810115814209,3.723325490951538,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18f0d6194d.nii.gz
raw,18f50f2a5e,normal,RSNA-Normal,33,512,512,0.423828125,0.423828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18f50f2a5e.nii.gz
raw,18faba5e0c,normal,RSNA-Normal,35,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/18faba5e0c.nii.gz
raw,19a400a1d3,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/19a400a1d3.nii.gz
raw,19a81d7255,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/19a81d7255.nii.gz
raw,19abc424cc,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/19abc424cc.nii.gz
raw,19c6598ccc,normal,RSNA-Normal,33,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/19c6598ccc.nii.gz
raw,19cab302de,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,3.73776912689209,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/19cab302de.nii.gz
raw,1a14343982,normal,RSNA-Normal,36,512,512,0.451171875,0.451171875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a14343982.nii.gz
raw,1a18f7efa2,normal,RSNA-Normal,32,512,512,0.439453125,0.439453125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a18f7efa2.nii.gz
raw,1a33d8d099,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0225605964660645,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a33d8d099.nii.gz
raw,1a341ec405,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a341ec405.nii.gz
raw,1a3609c5be,normal,RSNA-Normal,37,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a3609c5be.nii.gz
raw,1a3814808d,normal,RSNA-Normal,31,512,512,0.416015625,0.416015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a3814808d.nii.gz
raw,1a44c511a0,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a44c511a0.nii.gz
raw,1a4678822f,normal,RSNA-Normal,33,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a4678822f.nii.gz
raw,1a467e8a13,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a467e8a13.nii.gz
raw,1a4923ec37,normal,RSNA-Normal,31,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a4923ec37.nii.gz
raw,1a5751031d,normal,RSNA-Normal,34,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a5751031d.nii.gz
raw,1a5778261b,normal,RSNA-Normal,34,512,512,0.462890625,0.462890625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a5778261b.nii.gz
raw,1a59e0db63,normal,RSNA-Normal,29,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a59e0db63.nii.gz
raw,1a63eecc3d,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a63eecc3d.nii.gz
raw,1a6792dd0b,normal,RSNA-Normal,34,512,512,0.47265625,0.47265625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a6792dd0b.nii.gz
raw,1a7c7ecd50,normal,RSNA-Normal,34,512,512,0.435546875,0.435546875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a7c7ecd50.nii.gz
raw,1a8a13c728,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a8a13c728.nii.gz
raw,1a9a481592,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1a9a481592.nii.gz
raw,1aa3d4fa6c,normal,RSNA-Normal,34,512,512,0.41015625,0.41015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1aa3d4fa6c.nii.gz
raw,1ab1af4225,normal,RSNA-Normal,32,512,512,0.404296875,0.404296875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1ab1af4225.nii.gz
raw,1ac8e73ca8,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1ac8e73ca8.nii.gz
raw,1b31576e8c,normal,RSNA-Normal,34,512,512,0.421875,0.421875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b31576e8c.nii.gz
raw,1b42f16ffc,normal,RSNA-Normal,33,512,512,0.44140625,0.44140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b42f16ffc.nii.gz
raw,1b45c2621b,normal,RSNA-Normal,37,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b45c2621b.nii.gz
raw,1b5e6f6a5c,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0150146484375,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b5e6f6a5c.nii.gz
raw,1b68c1ba74,normal,RSNA-Normal,34,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b68c1ba74.nii.gz
raw,1b6951d4ef,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,4.0172271728515625,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b6951d4ef.nii.gz
raw,1b6c0761d1,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.09373140335083,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b6c0761d1.nii.gz
raw,1b6f933f55,normal,RSNA-Normal,32,512,512,0.44140625,0.44140625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b6f933f55.nii.gz
raw,1b8a025ee7,normal,RSNA-Normal,36,512,512,0.453125,0.453125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b8a025ee7.nii.gz
raw,1b8ac8435f,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.142452716827393,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b8ac8435f.nii.gz
raw,1b8cc3802f,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b8cc3802f.nii.gz
raw,1b8e021a8b,normal,RSNA-Normal,35,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b8e021a8b.nii.gz
raw,1b91188756,normal,RSNA-Normal,34,512,512,0.431640625,0.431640625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1b91188756.nii.gz
raw,1ba071c455,normal,RSNA-Normal,39,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1ba071c455.nii.gz
raw,1ba376fedc,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1ba376fedc.nii.gz
raw,1bc47897b3,normal,RSNA-Normal,30,512,512,0.423828125,0.423828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bc47897b3.nii.gz
raw,1bc8566455,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.085014820098877,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bc8566455.nii.gz
raw,1bcab0be02,normal,RSNA-Normal,36,512,512,0.458984375,0.458984375,4.999998092651367,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bcab0be02.nii.gz
raw,1be25102f7,normal,RSNA-Normal,40,512,512,0.4882810115814209,0.4882810115814209,3.9997949600219727,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1be25102f7.nii.gz
raw,1bee211f2a,normal,RSNA-Normal,30,512,512,0.419921875,0.419921875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bee211f2a.nii.gz
raw,1bf6468f63,normal,RSNA-Normal,34,512,512,0.41796875,0.41796875,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bf6468f63.nii.gz
raw,1bf94b3125,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bf94b3125.nii.gz
raw,1bf9be3f55,normal,RSNA-Normal,32,512,512,0.43359375,0.43359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1bf9be3f55.nii.gz
raw,1c08de4a8a,normal,RSNA-Normal,29,512,512,0.41015625,0.41015625,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c08de4a8a.nii.gz
raw,1c272ea70c,normal,RSNA-Normal,29,512,512,0.427734375,0.427734375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c272ea70c.nii.gz
raw,1c2b008a03,normal,RSNA-Normal,31,512,512,0.43359375,0.43359375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c2b008a03.nii.gz
raw,1c36a52f73,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c36a52f73.nii.gz
raw,1c408dbb30,normal,RSNA-Normal,36,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c408dbb30.nii.gz
raw,1c4f7f9de5,normal,RSNA-Normal,35,512,512,0.4375,0.4375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c4f7f9de5.nii.gz
raw,1c52b630ce,normal,RSNA-Normal,28,512,512,0.4882810115814209,0.4882810115814209,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c52b630ce.nii.gz
raw,1c5a60af16,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.023689270019531,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c5a60af16.nii.gz
raw,1c64f41611,normal,RSNA-Normal,34,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c64f41611.nii.gz
raw,1c6883c138,normal,RSNA-Normal,37,512,512,0.4609375,0.4609375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c6883c138.nii.gz
raw,1c6c035023,normal,RSNA-Normal,40,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c6c035023.nii.gz
raw,1c78e8dd92,normal,RSNA-Normal,32,512,512,0.4882810115814209,0.4882810115814209,5.023689270019531,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c78e8dd92.nii.gz
raw,1c7b3d0bea,normal,RSNA-Normal,33,512,512,0.48828125,0.48828125,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c7b3d0bea.nii.gz
raw,1c812a602f,normal,RSNA-Normal,38,512,512,0.458984375,0.458984375,5.0,/Volumes/DATA exFAT/CT-Seg1500 Source Datasets/CT-Seg1500-Raw/Normal Scans/ct_scans/1c812a602f.nii.gz
