snapshot,case_id,branch,source_dataset,file_ext_reported,ct_path,mask_path,H,W,D,vx,vy,vz,voxmm3,ct_size_mb,mask_size_mb,mask_empty,fg_vox,fg_mm3,shape_match,spacing_match,hu_min_samp,hu_max_samp,hu_p0_5_samp,hu_p99_5_samp
raw,1b8a025ee7,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1b8a025ee7.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1b8a025ee7.nii.gz,512,512,36,0.453125,0.453125,5.0,1.026611328125,7.655149459838867,0.008873939514160156,1,0,0.0,1,1,-1023.0,1604.0,-1008.0,1042.0078125
raw,1b8ac8435f,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1b8ac8435f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1b8ac8435f.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.142452716827393,1.2260550725226729,6.423365592956543,0.0069637298583984375,1,0,0.0,1,1,-3024.0,2116.0,-3024.0,1664.0
raw,1b8cc3802f,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1b8cc3802f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1b8cc3802f.nii.gz,512,512,34,0.48828125,0.48828125,5.0,1.1920928955078125,6.640088081359863,0.008385658264160156,1,0,0.0,1,1,-1023.0,1591.0,-1009.0,1261.00390625
raw,1b8e021a8b,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1b8e021a8b.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1b8e021a8b.nii.gz,512,512,35,0.48828125,0.48828125,5.0,1.1920928955078125,6.905647277832031,0.008627891540527344,1,0,0.0,1,1,-1019.0,1583.0,-1010.0,1273.0
raw,1b91188756,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1b91188756.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1b91188756.nii.gz,512,512,34,0.431640625,0.431640625,5.0,0.9315681457519531,7.269731521606445,0.008392333984375,1,0,0.0,1,1,-1021.0,1508.0,-1010.0,1193.0
raw,1ba071c455,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1ba071c455.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1ba071c455.nii.gz,512,512,39,0.48828125,0.48828125,5.0,1.1920928955078125,7.781492233276367,0.009602546691894531,1,0,0.0,1,1,-1024.0,2567.0,-1013.0,1132.0
raw,1ba376fedc,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1ba376fedc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1ba376fedc.nii.gz,512,512,36,0.48828125,0.48828125,5.0,1.1920928955078125,7.443619728088379,0.008873939514160156,1,0,0.0,1,1,-1024.0,1586.0,-1013.0,1014.00390625
raw,1bc47897b3,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bc47897b3.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bc47897b3.nii.gz,512,512,30,0.423828125,0.423828125,5.0,0.8981513977050781,6.679364204406738,0.0074138641357421875,1,0,0.0,1,1,-1024.0,1784.0,-1015.0,1307.0
raw,1bc8566455,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bc8566455.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bc8566455.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.085014820098877,1.2123608241713772,7.118258476257324,0.007936477661132812,1,0,0.0,1,1,-3024.0,1942.0,-3024.0,1487.00390625
raw,1bcab0be02,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bcab0be02.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bcab0be02.nii.gz,512,512,36,0.458984375,0.458984375,4.999998092651367,1.0533328806559439,7.123276710510254,0.008879661560058594,1,0,0.0,1,1,-1024.0,2604.0,-1014.0,912.00390625
raw,1be25102f7,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1be25102f7.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1be25102f7.nii.gz,512,512,40,0.4882810115814209,0.4882810115814209,3.9997949600219727,0.953624499791422,8.992997169494629,0.009881973266601562,1,0,0.0,1,1,-3024.0,1988.0,-3024.0,1645.00390625
raw,1bee211f2a,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bee211f2a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bee211f2a.nii.gz,512,512,30,0.419921875,0.419921875,5.0,0.8816719055175781,6.753387451171875,0.007415771484375,1,0,0.0,1,1,-1022.0,1471.0,-1014.0,952.00390625
raw,1bf6468f63,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bf6468f63.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bf6468f63.nii.gz,512,512,34,0.41796875,0.41796875,5.0,0.8734893798828125,7.5794878005981445,0.008388519287109375,1,0,0.0,1,1,-1024.0,2429.0,-1012.0,1403.00390625
raw,1bf94b3125,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bf94b3125.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bf94b3125.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.0,1.1920917313548784,7.286358833312988,0.007897377014160156,1,0,0.0,1,1,-3024.0,1788.0,-3024.0,1442.0
raw,1bf9be3f55,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1bf9be3f55.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1bf9be3f55.nii.gz,512,512,32,0.43359375,0.43359375,5.0,0.9400177001953125,7.685991287231445,0.007891654968261719,1,0,0.0,1,1,-1024.0,1517.0,-1011.0,1197.00390625
raw,1c08de4a8a,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c08de4a8a.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c08de4a8a.nii.gz,512,512,29,0.41015625,0.41015625,5.0,0.8411407470703125,6.331979751586914,0.007166862487792969,1,0,0.0,1,1,-1018.0,1466.0,-1009.0,808.00390625
raw,1c272ea70c,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c272ea70c.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c272ea70c.nii.gz,512,512,29,0.427734375,0.427734375,5.0,0.9147834777832031,6.206510543823242,0.007170677185058594,1,0,0.0,1,1,-1019.0,1492.0,-1011.0,1017.0078125
raw,1c2b008a03,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c2b008a03.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c2b008a03.nii.gz,512,512,31,0.43359375,0.43359375,5.0,0.9400177001953125,7.160125732421875,0.0076503753662109375,1,0,0.0,1,1,-1023.0,1515.0,-1015.0,1329.0
raw,1c36a52f73,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c36a52f73.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c36a52f73.nii.gz,512,512,36,0.48828125,0.48828125,5.0,1.1920928955078125,7.617424011230469,0.008873939514160156,1,0,0.0,1,1,-1024.0,2494.0,-1015.0,1276.00390625
raw,1c408dbb30,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c408dbb30.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c408dbb30.nii.gz,512,512,36,0.48828125,0.48828125,5.0,1.1920928955078125,7.611636161804199,0.008872032165527344,1,0,0.0,1,1,-1024.0,2194.0,-1013.0,1198.00390625
raw,1c4f7f9de5,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c4f7f9de5.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c4f7f9de5.nii.gz,512,512,35,0.4375,0.4375,5.0,0.95703125,7.65948486328125,0.008631706237792969,1,0,0.0,1,1,-1021.0,1841.0,-1010.0,1211.00390625
raw,1c52b630ce,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c52b630ce.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c52b630ce.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.0,1.1920917313548784,6.5599365234375,0.00693511962890625,1,0,0.0,1,1,-3024.0,2070.0,-3024.0,1570.00390625
raw,1c5a60af16,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c5a60af16.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c5a60af16.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.023689270019531,1.1977396879373017,7.676501274108887,0.007929801940917969,1,0,0.0,1,1,-3024.0,2121.0,-3024.0,1528.0
raw,1c64f41611,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c64f41611.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c64f41611.nii.gz,512,512,34,0.48828125,0.48828125,5.0,1.1920928955078125,6.378700256347656,0.008390426635742188,1,0,0.0,1,1,-1019.0,1756.0,-1009.0,915.0
raw,1c6883c138,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c6883c138.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c6883c138.nii.gz,512,512,37,0.4609375,0.4609375,5.0,1.06231689453125,7.751739501953125,0.009116172790527344,1,0,0.0,1,1,-1023.0,2712.0,-1011.0,1099.0078125
raw,1c6c035023,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c6c035023.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c6c035023.nii.gz,512,512,40,0.48828125,0.48828125,5.0,1.1920928955078125,8.722745895385742,0.009840965270996094,1,0,0.0,1,1,-1024.0,1525.0,-1011.0,1100.0078125
raw,1c78e8dd92,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c78e8dd92.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c78e8dd92.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.023689270019531,1.1977396879373017,7.775018692016602,0.007930755615234375,1,0,0.0,1,1,-3024.0,2026.0,-3024.0,1526.00390625
raw,1c7b3d0bea,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c7b3d0bea.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c7b3d0bea.nii.gz,512,512,33,0.48828125,0.48828125,5.0,1.1920928955078125,7.556291580200195,0.008150100708007812,1,0,0.0,1,1,-1023.0,1581.0,-1009.0,1280.00390625
raw,1c812a602f,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c812a602f.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c812a602f.nii.gz,512,512,38,0.458984375,0.458984375,5.0,1.0533332824707031,7.8448638916015625,0.00936126708984375,1,0,0.0,1,1,-1024.0,2976.0,-1010.0,1052.00390625
raw,1c8ae2fbc4,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c8ae2fbc4.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c8ae2fbc4.nii.gz,512,512,38,0.4882810115814209,0.4882810115814209,3.999176263809204,0.9534769912635297,9.416799545288086,0.009395599365234375,1,0,0.0,1,1,-3024.0,1727.0,-3024.0,1493.0
raw,1c94676039,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c94676039.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c94676039.nii.gz,512,512,33,0.416015625,0.416015625,5.0,0.8653450012207031,7.118680000305176,0.008150100708007812,1,0,0.0,1,1,-1024.0,1303.0,-1007.0,937.00390625
raw,1c9fe6c268,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1c9fe6c268.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1c9fe6c268.nii.gz,512,512,32,0.408203125,0.408203125,5.0,0.8331489562988281,6.702901840209961,0.007897377014160156,1,0,0.0,1,1,-1021.0,1566.0,-1014.0,1181.0
raw,1cad839c93,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cad839c93.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cad839c93.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.0699543952941895,1.2087701425953052,7.230786323547363,0.007933616638183594,1,0,0.0,1,1,-3024.0,2026.0,-3024.0,1663.00390625
raw,1cafa44228,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cafa44228.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cafa44228.nii.gz,512,512,36,0.48828125,0.48828125,5.0,1.1920928955078125,6.979942321777344,0.00887298583984375,1,0,0.0,1,1,-1019.0,2844.0,-1012.0,988.01171875
raw,1cb3e7d775,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cb3e7d775.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cb3e7d775.nii.gz,512,512,34,0.46484375,0.46484375,5.0,1.0803985595703125,7.546327590942383,0.008391380310058594,1,0,0.0,1,1,-1024.0,1569.0,-1014.0,1141.0
raw,1cb4ab7053,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cb4ab7053.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cb4ab7053.nii.gz,512,512,31,0.41015625,0.41015625,5.0,0.8411407470703125,6.794591903686523,0.007651329040527344,1,0,0.0,1,1,-1020.0,1381.0,-1014.0,818.0
raw,1cbdc5d074,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cbdc5d074.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cbdc5d074.nii.gz,512,512,37,0.451171875,0.451171875,5.0,1.0177803039550781,8.038408279418945,0.009119033813476562,1,0,0.0,1,1,-1016.0,1536.0,-1011.0,1155.00390625
raw,1cc652362e,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cc652362e.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cc652362e.nii.gz,512,512,36,0.4882810115814209,0.4882810115814209,4.009899616241455,0.9560336352169078,8.816967010498047,0.008913040161132812,1,0,0.0,1,1,-3024.0,1942.0,-3024.0,1613.00390625
raw,1cdd36cc55,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cdd36cc55.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cdd36cc55.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.17626428604126,1.2341163709394698,6.682155609130859,0.006960868835449219,1,0,0.0,1,1,-3024.0,1742.0,-3024.0,1322.0
raw,1cecd705de,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cecd705de.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cecd705de.nii.gz,512,512,33,0.41796875,0.41796875,5.0,0.8734893798828125,7.13212776184082,0.008147239685058594,1,0,0.0,1,1,-1023.0,1496.0,-1013.0,1250.00390625
raw,1cf2e899ed,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cf2e899ed.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cf2e899ed.nii.gz,512,512,32,0.416015625,0.416015625,5.0,0.8653450012207031,7.453713417053223,0.007895469665527344,1,0,0.0,1,1,-1024.0,1516.0,-1011.0,1014.0
raw,1cf37f4581,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cf37f4581.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cf37f4581.nii.gz,512,512,29,0.408203125,0.408203125,5.0,0.8331489562988281,6.55055046081543,0.0071697235107421875,1,0,0.0,1,1,-1019.0,1579.0,-1011.0,1283.0
raw,1cf3ca8213,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cf3ca8213.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cf3ca8213.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.176264762878418,1.2341164846261965,6.57108211517334,0.006960868835449219,1,0,0.0,1,1,-3024.0,1799.0,-3024.0,1513.0
raw,1cfc1b3043,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cfc1b3043.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cfc1b3043.nii.gz,512,512,29,0.48828125,0.48828125,5.0,1.1920928955078125,5.869319915771484,0.007167816162109375,1,0,0.0,1,1,-1021.0,1752.0,-1009.0,1183.00390625
raw,1cff5ac4b6,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1cff5ac4b6.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1cff5ac4b6.nii.gz,512,512,31,0.421875,0.421875,5.0,0.889892578125,7.062823295593262,0.007658958435058594,1,0,0.0,1,1,-1024.0,1630.0,-1012.0,1151.00390625
raw,1d00a40fbd,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d00a40fbd.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d00a40fbd.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.000000476837158,1.1920918450416051,6.494215965270996,0.0069293975830078125,1,0,0.0,1,1,-3024.0,1859.0,-3024.0,1342.0
raw,1d1d04e2f0,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d1d04e2f0.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d1d04e2f0.nii.gz,512,512,34,0.43359375,0.43359375,5.0,0.9400177001953125,7.112462997436523,0.008392333984375,1,0,0.0,1,1,-1022.0,1567.0,-1010.0,1203.0
raw,1d37e862cf,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d37e862cf.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d37e862cf.nii.gz,512,512,28,0.4882810115814209,0.4882810115814209,5.0324835777282715,1.1998364122378176,6.218534469604492,0.006964683532714844,1,0,0.0,1,1,-3024.0,2180.0,-3024.0,1613.0
raw,1d3a3d6c53,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d3a3d6c53.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d3a3d6c53.nii.gz,512,512,32,0.42578125,0.42578125,5.0,0.9064483642578125,7.148678779602051,0.007892608642578125,1,0,0.0,1,1,-1021.0,1699.0,-1013.0,1226.0078125
raw,1d3e90ce73,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d3e90ce73.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d3e90ce73.nii.gz,512,512,39,0.51171875,0.51171875,5.0,1.3092803955078125,7.933890342712402,0.009599685668945312,1,0,0.0,1,1,-1020.0,2211.0,-1012.0,1227.00390625
raw,1d4c4f5abc,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d4c4f5abc.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d4c4f5abc.nii.gz,512,512,29,0.4609375,0.4609375,5.0,1.06231689453125,6.956882476806641,0.007168769836425781,1,0,0.0,1,1,-1021.0,1759.0,-1010.0,1360.0
raw,1d4fcb6ab9,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d4fcb6ab9.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d4fcb6ab9.nii.gz,512,512,31,0.4296875,0.4296875,5.0,0.92315673828125,7.058509826660156,0.007648468017578125,1,0,0.0,1,1,-1022.0,1584.0,-1015.0,1314.00390625
raw,1d528efa68,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d528efa68.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d528efa68.nii.gz,512,512,36,0.423828125,0.423828125,5.0,0.8981513977050781,7.501543045043945,0.008872032165527344,1,0,0.0,1,1,-1022.0,1937.0,-1008.0,1305.0
raw,1d5e524529,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d5e524529.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d5e524529.nii.gz,512,512,35,0.48828125,0.48828125,5.0,1.1920928955078125,7.018454551696777,0.00862884521484375,1,0,0.0,1,1,-1021.0,1622.0,-1012.0,891.00390625
raw,1d740362bb,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d740362bb.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d740362bb.nii.gz,512,512,32,0.4882810115814209,0.4882810115814209,5.015044689178467,1.1956786612689694,7.281702995300293,0.007933616638183594,1,0,0.0,1,1,-3024.0,1891.0,-3024.0,1650.0
raw,1d790ad1ea,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1d790ad1ea.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1d790ad1ea.nii.gz,512,512,32,0.416015625,0.416015625,5.0,0.8653450012207031,6.948530197143555,0.007894515991210938,1,0,0.0,1,1,-1024.0,1560.0,-1009.0,1376.0
raw,1dbb979309,normal,RSNA-normal,nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/ct_scans/1dbb979309.nii.gz,/content/datasets_local/CT-Seg-1500-Raw/CT-Seg-1500-Raw/Normal Scans/masks/1dbb979309.nii.gz,512,512,40,0.4882810115814209,0.4882810115814209,3.9944615364074707,0.9523529137532899,9.137805938720703,0.009879112243652344,1,0,0.0,1,1,-3024.0,2020.0,-3024.0,1587.0
